month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202604,46540,"Utica-Rome, NY",173.0,239475.0,0.0193,-0.0223,466,0.0604,0.4149,49.0,-0.4429,0.0263,242.0,0.4938,0.0614,2.0,0.0,,0.0017,0.0,0.0017,104.0,0.04,0.3684,0.0845,-0.0086,-0.0018,528.0,0.0865,0.3773,153.0,-0.0193,0.0098,1631.0,0.014,0.0112,331893.0,0.0356,0.0521,983.0,0.0761,0.3739,1.1332,0.0273,-0.0309,0
202604,36100,"Ocala, FL",113.0,299313.0,0.001,-0.0185,3783,-0.0255,-0.0054,75.0,0.0135,0.1364,1096.0,0.0281,0.0129,62.0,-0.4364,-0.4918,0.0101,-0.0075,-0.01,1358.0,-0.0824,-0.1272,0.2182,-0.0195,-0.0375,1298.0,0.031,0.0795,180.0,-0.0024,-0.0291,1699.0,0.0018,0.0134,381825.0,-0.0073,-0.0218,5063.0,-0.0158,0.0114,0.343,0.0188,0.027,0
202604,31700,"Manchester-Nashua, NH",124.0,575000.0,0.0474,-0.0166,376,0.2838,0.2271,24.0,-0.3043,0.0213,536.0,0.5141,0.2182,18.0,1.25,0.0,0.0125,0.0051,-0.0016,88.0,0.1579,-0.0435,0.0612,-0.0109,-0.0122,500.0,0.1781,0.0684,304.0,0.0021,0.0195,1940.0,0.0104,-0.0429,700664.0,0.0186,-0.0213,875.0,0.23,0.1306,1.3302,-0.1193,-0.1976,0
202604,45580,"Thomaston, GA",833.0,259875.0,-0.0798,-0.0099,129,0.0705,0.1217,61.0,-0.1812,0.0209,34.0,-0.2273,0.4167,0.0,,,0.0,0.0,0.0,28.0,0.5556,0.0769,0.1429,0.0477,-0.0069,31.0,0.1923,-0.0606,163.0,0.005,0.0246,1651.0,-0.0518,-0.0068,344989.0,-0.0488,0.0031,160.0,0.115,0.0811,0.2403,0.0245,-0.0466,0
202604,46500,"Urbana, OH",708.0,282475.0,-0.0256,0.0301,48,0.0549,0.28,32.0,-0.2335,-0.2195,44.0,0.6923,0.2941,0.0,,,0.0,0.0,0.0,30.0,-0.2105,1.5,0.236,-0.0766,0.1316,45.0,-0.1188,-0.11,167.0,-0.0296,-0.0251,1659.0,0.0162,0.0362,305174.0,-0.0892,-0.002,94.0,-0.0158,0.0747,0.9271,-0.1828,-0.4063,0
202604,15860,"Canon City, CO",648.0,416900.0,-0.0074,-0.0827,337,0.0212,0.1722,65.0,-0.1875,0.0117,104.0,0.04,0.1064,2.0,,,0.0036,0.0036,0.0036,94.0,-0.06,0.0,0.1757,-0.0198,-0.0188,103.0,0.2059,0.1517,245.0,0.0377,0.0377,1694.0,-0.0421,-0.0646,530662.0,-0.0219,-0.145,437.0,0.0556,0.1684,0.3042,0.0466,-0.0054,0
202604,36020,"Oak Harbor, WA",422.0,825000.0,0.0384,0.1051,272,0.2569,0.0343,35.0,-0.0667,0.0769,182.0,0.2466,0.046,0.0,,,0.0,0.0,0.0,88.0,0.4667,0.0476,0.1462,0.023,-0.0035,132.0,0.1478,-0.0833,401.0,0.0626,0.0369,2067.0,-0.0205,0.0961,1067627.0,-0.0171,0.0385,404.0,0.2045,-0.0159,0.4862,-0.0462,-0.0624,0
202604,43020,"Shawano, WI",628.0,329900.0,-0.0016,0.0151,102,0.0798,0.8624,60.0,-0.0739,0.6301,40.0,0.3333,-0.0476,0.0,,,0.0,0.0,0.0,14.0,-0.2222,-0.125,0.0864,-0.0475,-0.0318,10.0,0.1176,-0.8041,173.0,-0.0722,-0.1153,1692.0,0.0316,0.0638,417396.0,-0.0254,0.0244,110.0,0.0735,0.0842,0.0936,0.0032,-0.7963,0
202604,35140,"Newberry, SC",709.0,481500.0,0.0137,0.1829,100,0.1706,0.2284,44.0,0.0932,-0.1456,32.0,-0.2727,0.0667,0.0,,,0.0,0.0,0.0,36.0,0.8,0.2857,0.2277,0.1111,0.0217,40.0,-0.092,0.2344,214.0,0.0007,-0.0451,2088.0,0.0469,-0.0081,515298.0,0.0182,-0.0334,141.0,0.0973,0.2314,0.397,-0.1148,0.0019,0
202604,20340,"Duncan, OK",659.0,227000.0,-0.0022,0.2019,159,0.1277,0.078,52.0,-0.1405,-0.0545,62.0,0.069,0.069,0.0,,,0.0,0.0,0.0,48.0,0.0,0.1429,0.1741,-0.0193,0.0214,68.0,-0.106,0.0887,118.0,-0.0085,0.0544,1911.0,0.0122,0.1714,277054.0,0.0078,-0.2603,225.0,0.0417,0.0664,0.4245,-0.1109,0.0042,0
202604,31420,"Macon-Bibb County, GA",203.0,239900.0,0.0209,0.0692,936,0.0141,0.0235,67.0,0.0191,0.0349,306.0,0.0338,-0.1356,16.0,-0.5789,-0.4667,0.01,-0.0152,-0.0088,272.0,-0.0073,0.0382,0.1765,-0.0098,0.0218,337.0,0.1407,-0.1793,129.0,0.0147,0.0664,1811.0,0.0223,0.0085,293951.0,0.0402,0.0793,1268.0,0.0558,-0.0321,0.3597,0.0399,-0.0889,0
202604,39740,"Reading, PA",131.0,346950.0,0.0675,0.0358,388,0.153,0.2396,24.0,-0.0208,0.0444,528.0,0.1839,0.2878,22.0,0.2222,-0.0833,0.0153,0.0012,-0.0045,108.0,0.125,0.125,0.0755,0.0009,-0.0006,526.0,0.141,0.0426,185.0,0.014,0.0604,1776.0,0.0018,-0.0139,430398.0,0.0288,0.0627,913.0,0.1314,0.1209,1.3557,-0.0143,-0.2562,0
202604,29460,"Lakeland-Winter Haven, FL",70.0,335000.0,0.0,-0.0131,4597,-0.0127,-0.1144,75.0,0.0135,0.087,1328.0,-0.0335,-0.1584,178.0,0.0,-0.0326,0.0229,0.0004,0.0015,1726.0,0.0924,-0.198,0.2238,0.0242,-0.0237,1832.0,0.0198,-0.0423,188.0,0.0004,-0.0259,1819.0,-0.0001,0.0131,382870.0,-0.0042,-0.0119,6432.0,-0.0051,-0.0949,0.3986,0.0127,0.03,0
202604,32620,"McComb, MS",582.0,193500.0,-0.0164,-0.0258,150,0.049,0.2712,89.0,-0.15,0.0085,44.0,0.6923,0.4667,0.0,,-1.0,0.0,0.0,-0.01,24.0,-0.25,-0.0769,0.1044,-0.0347,-0.0333,45.0,-0.0816,0.0345,103.0,-0.0119,0.0742,1950.0,0.0125,-0.006,275097.0,-0.0453,0.0299,193.0,0.0,0.2031,0.3,-0.0427,-0.0686,0
202604,30660,"Lincoln, IL",851.0,149250.0,0.063,0.0138,38,0.1538,0.1538,41.0,0.2992,-0.0407,40.0,0.6667,0.6667,0.0,,,0.0,0.0,0.0,20.0,1.0,0.6667,0.193,0.0831,0.0693,36.0,-0.0139,-0.0897,89.0,-0.0284,-0.0153,1565.0,-0.0266,-0.0115,176590.0,-0.015,0.0934,72.0,0.0438,-0.0138,0.9467,-0.161,-0.2533,0
202604,46140,"Tulsa, OK",54.0,329900.0,0.0293,-0.0115,2875,-0.0154,0.0694,51.0,-0.1282,0.0737,1504.0,0.0978,0.0774,60.0,0.0714,0.4286,0.0101,0.0006,0.0028,1068.0,0.0114,0.0723,0.1731,-0.0039,-0.0028,1799.0,0.1078,0.0481,167.0,0.0059,0.0041,1999.0,0.023,-0.0139,411954.0,0.0316,-0.0215,4670.0,0.0294,0.0639,0.6257,0.0696,-0.0127,0
202604,21900,"Fairmont, WV",568.0,189375.0,0.1939,0.0242,71,-0.034,-0.1548,49.0,-0.0392,0.2895,42.0,-0.3824,-0.1923,0.0,,,0.0,0.0,0.0,22.0,-0.2667,-0.2667,0.1261,-0.015,-0.0134,74.0,0.1385,0.0963,129.0,0.0819,0.0595,1599.0,-0.0027,0.0328,214737.0,0.1065,0.0075,146.0,0.0657,-0.0363,1.0423,0.1579,0.2387,0
202604,39220,"Price, UT",889.0,350500.0,0.0325,-0.0201,109,0.0796,0.1481,81.0,-0.1818,-0.1859,32.0,0.0667,0.3333,0.0,,,0.0,0.0,0.0,36.0,0.5,0.2857,0.2194,0.0569,0.0395,21.0,-0.1765,-0.0455,147.0,-0.0015,-0.0247,2274.0,0.0261,0.0826,431140.0,0.004,0.0935,129.0,0.0405,0.1078,0.1935,-0.0602,-0.0393,0
202604,31020,"Longview-Kelso, WA",372.0,474350.0,0.0314,-0.0285,310,0.1589,0.0954,46.0,-0.2009,-0.1408,172.0,0.3231,0.1316,32.0,0.2308,0.1429,0.0522,0.0072,0.0075,156.0,0.1304,0.3,0.2527,-0.0045,0.0619,150.0,-0.0856,-0.1919,274.0,0.0199,-0.0637,1872.0,0.0495,0.0539,601787.0,0.0206,0.0128,454.0,0.0607,-0.0268,0.4823,-0.129,-0.1715,0
202604,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",9.0,584995.0,0.0219,-0.061,13265,0.1654,0.1117,29.0,-0.0333,0.16,9648.0,0.1167,0.0494,364.0,-0.0055,-0.0421,0.0118,-0.0016,-0.0011,4042.0,0.2584,0.0353,0.1285,0.0104,-0.0094,8221.0,0.1498,0.0542,310.0,0.002,-0.036,1887.0,0.0274,-0.022,842464.0,0.0131,-0.0714,21477.0,0.1593,0.0868,0.6198,-0.0084,-0.0338,0
202604,30700,"Lincoln, NE",155.0,408675.0,0.0217,-0.0176,836,0.0158,0.143,41.0,-0.069,0.1096,520.0,0.0744,-0.0152,6.0,-0.625,-0.5,0.003,-0.0052,-0.0034,132.0,0.0476,-0.2143,0.0651,0.001,-0.0216,690.0,0.085,0.0833,183.0,0.0059,0.0065,2331.0,0.0154,0.0133,486159.0,0.0182,0.0195,1524.0,0.0453,0.1128,0.8253,0.0526,-0.0455,0
202604,37800,"Pella, IA",787.0,346250.0,0.0184,-0.0412,107,0.0597,0.1833,59.0,0.0586,0.3429,46.0,0.0952,-0.0417,0.0,,,0.0,0.0,0.0,42.0,0.2353,0.6154,0.1795,0.0095,0.041,70.0,0.2087,0.1983,233.0,0.0698,0.0684,1561.0,0.0003,-0.0008,401919.0,0.0273,0.0613,173.0,0.0881,0.1729,0.6526,0.0804,0.0081,0
202604,46220,"Tuscaloosa, AL",186.0,329900.0,0.0152,0.0313,892,0.0792,0.3304,54.0,0.0338,0.0647,360.0,0.0169,0.1921,8.0,-0.5556,3.0,0.0047,-0.0064,0.0034,252.0,0.3125,0.3125,0.1485,0.0325,0.0097,456.0,0.0201,-0.0022,176.0,-0.0075,-0.0205,1881.0,0.0109,0.0391,494486.0,0.007,0.0524,1353.0,0.0637,0.2119,0.5112,-0.0296,-0.1704,0
202604,31540,"Madison, WI",77.0,488950.0,-0.0126,-0.0162,921,0.1321,0.0835,42.0,-0.0287,0.0305,860.0,0.1911,-0.0227,10.0,1.5,-0.4444,0.0035,0.0019,-0.0034,316.0,0.596,0.4107,0.1109,0.029,0.0259,997.0,0.1102,0.0316,245.0,-0.0121,-0.0176,1984.0,-0.0061,0.003,622601.0,-0.0203,-0.0019,1925.0,0.1241,0.0609,1.0825,-0.0214,-0.0545,0
202604,46780,"Van Wert, OH",832.0,218725.0,-0.0113,0.0701,28,0.1,-0.0678,47.0,0.3723,0.1463,16.0,-0.4286,-0.2727,0.0,,,0.0,0.0,0.0,14.0,1.3333,6.0,0.1577,0.0968,0.1371,42.0,-0.0568,-0.0879,130.0,-0.1268,0.0316,1676.0,-0.0213,0.0224,254715.0,-0.0809,0.1154,71.0,0.0216,-0.0274,1.5091,-0.2509,-0.0333,0
202604,35700,"Nogales, AZ",643.0,351123.0,-0.051,-0.0637,304,0.005,0.0393,76.0,-0.2,0.027,80.0,0.1111,0.1111,2.0,,0.0,0.0042,0.0042,-0.0004,78.0,0.0,-0.1136,0.1698,0.0011,-0.0382,84.0,0.0309,0.336,198.0,-0.0122,-0.0255,1794.0,-0.0164,-0.0102,619099.0,-0.0174,-0.209,385.0,0.0039,0.0907,0.2747,0.0069,0.061,0
202604,25740,"Helena, MT",390.0,594950.0,0.0258,0.0236,326,0.1088,0.1088,53.0,-0.1829,0.1111,158.0,0.339,0.0533,0.0,,,0.0,0.0,0.0,68.0,0.0,-0.3061,0.1176,-0.0107,-0.0544,115.0,-0.0295,-0.1636,302.0,0.0244,0.0408,2128.0,0.0315,0.0341,805082.0,0.0997,0.0465,451.0,0.1027,0.0464,0.3528,-0.0503,-0.1149,0
202604,35100,"New Bern, NC",326.0,352288.0,0.0,-0.002,528,0.0333,0.0581,62.0,-0.1268,0.181,280.0,0.25,0.2281,12.0,0.5,0.2,0.0103,0.0026,0.0004,174.0,0.2794,0.3182,0.1473,0.0192,0.0225,353.0,0.1137,0.0896,194.0,0.0,0.0407,1812.0,0.0008,-0.0405,436802.0,0.0202,0.0062,880.0,0.0648,0.0693,0.6676,0.0482,0.0193,0
202604,46180,"Tupelo, MS",321.0,289450.0,-0.0016,0.0925,380,-0.0155,0.2199,60.0,0.0,0.0433,150.0,0.2712,0.1719,0.0,,-1.0,0.0,0.0,-0.0033,132.0,0.0154,0.4348,0.1937,-0.0106,0.0343,176.0,0.17,0.1359,144.0,0.0081,0.068,2018.0,-0.0039,-0.0058,331686.0,-0.0036,0.0213,554.0,0.0394,0.1838,0.4618,0.0732,-0.0341,0
202604,28340,"Kendallville, IN",641.0,298675.0,0.0973,0.0103,67,0.0231,-0.184,43.0,-0.302,0.0688,42.0,-0.16,-0.1923,0.0,,,0.0,0.0,0.0,26.0,0.0,-0.1333,0.1782,0.0098,0.0313,53.0,0.0707,0.1042,162.0,-0.0184,-0.042,1848.0,0.0681,0.0337,362037.0,0.0624,-0.0254,119.0,0.0393,-0.0811,0.797,0.0355,0.208,0
202604,16180,"Carson City, NV",548.0,546160.0,0.0454,0.0657,76,0.1527,-0.0563,33.0,-0.1391,-0.2571,66.0,0.1786,-0.0571,0.0,-1.0,-1.0,0.0,-0.0082,-0.0087,28.0,0.0769,-0.1765,0.1356,0.0066,-0.0367,77.0,0.2222,0.0199,318.0,0.0361,0.0641,1745.0,0.0671,0.0135,665819.0,0.1158,-0.1878,152.0,0.1882,-0.0319,1.0199,0.058,0.0761,0
202604,18220,"Connersville, IN",863.0,183675.0,-0.0004,0.0368,62,-0.0315,-0.1458,51.0,0.3533,0.1667,22.0,-0.3529,-0.3125,0.0,,-1.0,0.0,0.0,-0.0152,32.0,1.0,0.2308,0.2601,0.1311,0.0418,34.0,0.2364,0.4167,117.0,0.0175,-0.0262,1580.0,0.0347,0.0701,215537.0,0.0808,0.04,95.0,0.0216,-0.0207,0.5528,0.1198,0.2195,0
202604,33940,"Montrose, CO",630.0,621000.0,0.0164,0.0634,264,0.0956,0.2638,57.0,-0.1429,0.0044,110.0,0.25,0.6667,2.0,0.0,,0.0044,-0.0002,0.0044,60.0,0.3043,0.4286,0.1408,0.0196,0.0134,59.0,0.1132,0.1238,315.0,0.0077,0.0093,1873.0,0.0153,-0.018,777651.0,-0.1566,-0.124,323.0,0.0988,0.238,0.2239,0.0035,-0.0279,0
202604,10300,"Adrian, MI",408.0,277400.0,0.0295,-0.057,161,0.0662,0.0126,36.0,-0.3364,-0.1932,104.0,0.1064,-0.0714,2.0,0.0,,0.0048,-0.0003,0.0048,50.0,0.0,0.0,0.1316,-0.0104,0.0048,122.0,0.0897,-0.0319,174.0,0.0209,0.0256,1643.0,-0.0047,-0.0591,376554.0,0.0887,-0.0364,283.0,0.0802,0.0018,0.7547,0.0162,-0.0346,0
202604,28450,"Kenosha, WI",263.0,419900.0,0.006,0.1274,231,0.0452,-0.1047,27.0,-0.1,0.102,142.0,0.1452,-0.1932,2.0,,,0.005,0.005,0.005,34.0,0.1333,0.0625,0.0881,0.0064,0.0151,51.0,0.1461,0.1087,217.0,-0.0098,0.0395,1784.0,-0.0061,0.0247,501608.0,0.0298,0.0736,275.0,0.0476,-0.0756,0.2208,0.0194,0.0425,0
202604,28140,"Kansas City, MO-KS",31.0,412485.0,0.0312,0.0326,5624,0.0798,0.261,41.0,-0.0787,-0.1277,3722.0,0.087,-0.0246,184.0,0.0824,0.1084,0.0128,-0.0004,0.0002,1592.0,0.0786,-0.0209,0.111,-0.0008,-0.0148,4755.0,0.0851,-0.0027,199.0,-0.002,0.0025,2118.0,0.0188,0.0193,512668.0,0.0287,0.0243,10371.0,0.0826,0.1245,0.8456,0.0042,-0.2236,0
202604,28380,"Kennett, MO",844.0,118750.0,0.056,0.1899,81,-0.0242,-0.0585,91.0,0.107,-0.067,24.0,0.0909,-0.0769,0.0,,,0.0,0.0,0.0,10.0,-0.2857,0.0,0.0771,-0.0448,-0.0051,24.0,0.2,0.2308,69.0,0.0034,-0.0726,1503.0,0.0033,0.0266,126025.0,-0.0449,0.0664,102.0,0.0253,-0.0098,0.2981,0.0557,0.0701,0
202604,35340,"New Iberia, LA",517.0,188000.0,0.0192,0.1787,132,-0.0638,-0.1456,78.0,-0.218,0.1025,54.0,0.0,0.35,0.0,,,0.0,0.0,0.0,34.0,-0.3704,-0.3704,0.1367,-0.0664,-0.0898,71.0,0.2478,0.396,103.0,-0.0033,0.1009,1841.0,0.0046,0.0607,240894.0,0.0712,0.1506,202.0,0.0177,-0.0171,0.5341,0.1334,0.2072,0
202604,10780,"Alexandria, LA",299.0,247250.0,0.0,0.033,304,-0.0114,-0.1314,68.0,-0.1727,-0.093,110.0,-0.2254,-0.0833,8.0,1.0,1.0,0.0138,0.0075,0.0073,116.0,0.1373,0.381,0.2005,0.0373,0.0587,186.0,0.1239,0.5372,122.0,-0.0135,0.0118,1962.0,0.0227,-0.0039,289272.0,-0.0131,-0.0328,485.0,0.033,0.0243,0.6118,0.0736,0.2661,0
202604,12620,"Bangor, ME",270.0,315000.0,0.0501,-0.0233,436,0.0394,0.5069,69.0,-0.3251,0.1513,198.0,0.2532,0.2375,2.0,0.0,0.0,0.0029,-0.0001,-0.0009,148.0,0.3962,0.6444,0.2161,0.0476,0.055,44.0,-0.1553,-0.5297,195.0,0.0108,0.0161,1574.0,0.0125,-0.0686,362454.0,0.0256,-0.0446,482.0,0.0244,0.2536,0.0999,-0.023,-0.2202,0
202604,30180,"Le Mars, IA",858.0,311000.0,-0.0594,0.1451,46,0.0455,-0.0707,56.0,-0.1585,0.267,20.0,0.25,-0.2308,0.0,,,0.0,0.0,0.0,14.0,0.0,0.1667,0.1875,0.0001,0.0474,10.0,0.1176,-0.1739,162.0,0.0777,0.1772,2020.0,-0.0431,0.0798,401781.0,-0.0198,0.3898,55.0,0.0481,-0.1138,0.2065,0.0133,-0.0258,0
202604,48260,"Weirton-Steubenville, WV-OH",348.0,157400.0,-0.0003,-0.0309,213,0.0759,0.101,47.0,-0.2677,-0.0558,112.0,-0.125,-0.125,0.0,,,0.0,0.0,0.0,70.0,0.0938,0.1667,0.1491,0.0101,0.0186,148.0,0.0315,0.0351,116.0,0.0312,0.0574,1523.0,0.0016,-0.009,193643.0,-0.0066,-0.0751,359.0,0.0701,0.0638,0.6941,-0.0299,-0.0442,0
202604,38420,"Platteville, WI",596.0,258425.0,-0.0373,-0.0726,61,0.1296,0.1193,51.0,-0.1217,-0.0691,48.0,0.2,0.7143,0.0,-1.0,,0.0,-0.0153,0.0,22.0,0.2222,0.2222,0.1399,0.0031,0.0066,48.0,0.1875,-0.1121,144.0,-0.0188,-0.0739,1722.0,-0.0731,-0.133,280737.0,-0.0109,-0.2276,110.0,0.1587,0.0186,0.7787,0.0379,-0.203,1
202604,23680,"Gallipolis, OH",835.0,294200.0,-0.019,0.2875,54,0.2299,0.321,39.0,-0.1034,-0.3684,26.0,0.0833,0.4444,0.0,,,0.0,0.0,0.0,16.0,0.3333,0.3333,0.1622,0.021,-0.0177,27.0,-0.0185,1.4091,156.0,-0.0235,0.1767,1852.0,-0.0016,0.0926,346547.0,-0.083,-0.0779,80.0,0.1522,0.5437,0.4953,-0.1254,0.2237,0
202604,20060,"Douglas, GA",624.0,292325.0,-0.0414,0.1267,115,0.0957,0.5166,62.0,-0.0956,0.0742,36.0,0.0,0.2857,0.0,,,0.0,0.0,0.0,36.0,0.0,1.5714,0.2382,-0.0095,0.1056,3.0,-0.25,-0.3333,147.0,-0.023,0.0702,2050.0,-0.018,0.0629,375253.0,-0.0805,0.1682,118.0,0.0826,0.475,0.0262,-0.0121,-0.0334,0
202604,28060,"Kalispell, MT",353.0,888750.0,0.0031,0.0175,706,0.0787,-0.0453,66.0,-0.1373,-0.04,278.0,0.3627,0.0,2.0,0.0,,0.0016,-0.0002,0.0016,176.0,0.3134,-0.2,0.1466,0.0159,-0.0332,211.0,0.0964,0.1227,427.0,-0.0115,0.0023,2069.0,0.0028,-0.0245,1519271.0,-0.0445,0.0047,917.0,0.0801,-0.0049,0.2982,0.0048,0.0446,0
202604,20980,"El Dorado, AR",736.0,221625.0,0.019,-0.2594,81,-0.0183,0.2481,76.0,-0.0706,0.3836,28.0,0.1667,-0.125,0.0,,,0.0,0.0,0.0,16.0,-0.2,-0.2,0.1102,-0.0349,-0.0485,29.0,-0.1094,-0.2963,105.0,-0.0047,0.0048,2052.0,0.0077,-0.1782,252532.0,0.0197,-0.1196,109.0,-0.0268,0.0381,0.354,-0.0362,-0.2739,1
202604,21540,"Escanaba, MI",705.0,325000.0,0.0156,-0.3086,68,-0.0426,0.3366,93.0,0.022,-0.0512,24.0,0.5,-0.2941,0.0,,,0.0,0.0,0.0,12.0,1.0,0.5,0.0968,0.0422,0.0306,32.0,0.2857,-0.2222,176.0,0.0186,-0.1258,1560.0,0.0016,0.0183,398851.0,0.0257,-0.2799,99.0,0.0421,0.1,0.4667,0.1191,-0.3353,1
202604,27940,"Juneau, AK",812.0,430425.0,-0.015,-0.1079,53,0.1648,0.06,28.0,-0.2329,-0.0508,46.0,0.4375,0.0,0.0,,,0.0,0.0,0.0,14.0,1.3333,0.75,0.1071,0.0529,0.0564,44.0,0.3134,-0.0833,353.0,0.1153,0.029,1232.0,-0.0512,-0.1757,530805.0,0.0056,-0.0952,96.0,0.2089,-0.0354,0.8302,0.0939,-0.1298,1
202604,41180,"St. Louis, MO-IL",21.0,285738.0,0.0172,-0.0311,5599,0.0957,0.1479,42.0,-0.0769,0.0909,4008.0,0.1297,0.0459,114.0,-0.3936,0.0364,0.0081,-0.0066,-0.0002,1912.0,0.1995,0.1001,0.1383,0.0099,0.0036,4253.0,0.1054,-0.0397,167.0,0.0077,0.0105,1627.0,0.0159,-0.0216,367664.0,0.0299,-0.0262,9843.0,0.1002,0.0652,0.7596,0.0067,-0.1484,0
202604,28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",89.0,582498.0,0.006,0.0649,1453,0.1454,0.0617,41.0,-0.2743,-0.0682,764.0,0.2819,-0.0402,4.0,-0.6667,-0.7778,0.0018,-0.0047,-0.004,290.0,0.3303,0.2946,0.1227,0.0108,0.0472,128.0,-0.0078,-0.8557,280.0,-0.0014,0.0415,2064.0,-0.0086,-0.0037,938413.0,-0.0303,0.0481,1572.0,0.1293,-0.2955,0.0877,-0.0136,-0.5578,0
202604,37020,"Owosso, MI",490.0,242200.0,0.0588,-0.0072,87,-0.0598,-0.0114,57.0,-0.1298,0.2391,68.0,0.1724,0.0,0.0,,,0.0,0.0,0.0,24.0,0.0909,0.3333,0.1026,0.0111,0.0172,83.0,0.0061,0.2576,151.0,-0.0505,0.0692,1506.0,0.0446,-0.0644,268992.0,0.0046,-0.0003,166.0,-0.0377,0.0779,0.9595,0.0628,0.2053,0
202604,45860,"Torrington, CT",345.0,720500.0,0.0312,0.0406,239,0.198,0.0084,41.0,-0.5176,-0.0787,166.0,0.8043,0.1067,0.0,,,0.0,0.0,0.0,52.0,0.4444,0.3684,0.0953,0.0088,0.0243,157.0,0.163,-0.0655,308.0,-0.0004,-0.0628,2213.0,0.0032,0.0088,1195160.0,-0.0296,-0.1012,396.0,0.1803,-0.027,0.6569,-0.0198,-0.052,0
202604,12140,"Auburn, IN",666.0,334900.0,0.0469,0.1826,57,0.0654,0.1633,33.0,-0.1216,-0.0299,64.0,0.6842,0.0667,0.0,,-1.0,0.0,0.0,-0.0097,20.0,-0.0909,-0.0909,0.1071,-0.0465,-0.0222,58.0,0.1262,-0.072,172.0,0.0156,0.1273,1875.0,-0.0037,0.0398,383074.0,0.1069,0.1191,115.0,0.1005,0.0502,1.0175,0.0549,-0.258,0
202604,45940,"Trenton-Princeton, NJ",153.0,444950.0,0.0115,-0.0431,623,0.1116,0.1614,32.0,-0.1899,0.0492,424.0,0.0928,0.0392,8.0,0.0,-0.3333,0.0054,-0.0004,-0.0026,136.0,0.0625,0.1724,0.0886,-0.0065,0.0104,542.0,0.2431,-0.059,291.0,0.0087,0.0522,1621.0,0.0294,-0.0383,712858.0,0.0582,-0.0767,1152.0,0.1719,0.0506,0.8707,0.0921,-0.2039,0
202604,40080,"Richmond-Berea, KY",323.0,329450.0,0.0324,-0.0007,363,-0.0041,0.1221,53.0,-0.1203,0.0192,172.0,0.1169,-0.0115,4.0,0.0,,0.0055,-0.0003,0.0055,136.0,-0.0685,0.0462,0.1822,-0.0275,-0.0129,203.0,0.1947,0.0305,184.0,0.0176,-0.0047,1762.0,0.0138,-0.0185,386617.0,0.0262,0.0093,565.0,0.0571,0.0886,0.5579,0.0928,-0.0496,0
202604,42460,"Scottsboro, AL",569.0,312570.0,-0.0152,0.0446,163,-0.0091,0.1126,65.0,-0.1586,-0.0476,52.0,0.0833,0.1818,0.0,-1.0,,0.0,-0.0074,0.0,52.0,0.04,0.0833,0.2084,-0.0011,0.0124,40.0,0.1127,-0.0482,164.0,-0.0285,0.0349,1917.0,-0.0218,-0.0051,430952.0,0.0084,0.0191,205.0,0.0276,0.0992,0.2423,0.0265,-0.0409,0
202604,27860,"Jonesboro, AR",311.0,259900.0,0.0009,0.0674,546,0.0102,-0.0983,61.0,-0.0833,0.1308,216.0,0.1739,-0.0769,6.0,-0.25,0.5,0.0067,-0.0028,0.0025,136.0,0.2364,-0.1169,0.1508,0.0255,-0.0039,143.0,0.1089,0.0215,145.0,0.0022,-0.0016,1827.0,0.0003,0.05,342800.0,0.0024,0.044,687.0,0.0308,-0.0747,0.261,0.0232,0.0306,0
202604,46380,"Ukiah, CA",429.0,650000.0,0.0301,0.0851,376,0.1109,0.0344,78.0,-0.168,0.0435,98.0,0.0426,-0.3194,0.0,-1.0,,0.0,-0.0075,0.0,74.0,0.0,-0.1591,0.1352,-0.0078,-0.0068,84.0,0.1208,-0.1392,390.0,0.0199,-0.0025,1700.0,-0.0149,0.0625,1565443.0,0.455,0.6694,461.0,0.1191,0.0044,0.2224,0.002,-0.0448,0
202604,26900,"Indianapolis-Carmel-Greenwood, IN",34.0,318400.0,0.0189,-0.0328,4860,0.0978,0.3239,41.0,-0.2136,0.0125,3764.0,0.2111,0.2111,54.0,-0.2059,-0.0357,0.0043,-0.0019,-0.0011,2486.0,0.1488,0.2594,0.1994,0.0005,0.0013,3670.0,0.1352,0.0128,168.0,0.0023,0.0539,1866.0,0.01,-0.092,402548.0,0.014,-0.0364,8519.0,0.1132,0.1686,0.755,0.0249,-0.2319,0
